edge_id,from_lng,from_lat,to_lng,to_lat,length_m,z,building_id,travel_mode,travel_type,time_estimate_seconds,flags,transit_info,source,geometry_geojson,discovered_via
1907261,153.0121672,-27.4987465,153.0121932,-27.4987561,2.8,6.0,1000004,PEDESTRIAN,FOOT,3.5559999999999996,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121672, -27.4987465], [153.0121932, -27.4987561]]}",latlng_or_poiid_hc_false
1910371,153.0121609,-27.4988962,153.0121116,-27.4988781,5.3,6.0,1000004,PEDESTRIAN,FOOT,6.731,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121609, -27.4988962], [153.0121116, -27.4988781]]}",latlng_or_poiid_hc_false
1910374,153.0121151,-27.4988514,153.0121116,-27.4988781,3.0,6.0,1000004,PEDESTRIAN,FOOT,3.81,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121151, -27.4988514], [153.0121116, -27.4988781]]}",latlng_or_poiid_hc_false
1910377,153.0120986,-27.4988454,153.0120891,-27.4988659,2.5,6.0,1000004,PEDESTRIAN,FOOT,3.175,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120986, -27.4988454], [153.0120891, -27.4988659]]}",latlng_or_poiid_hc_false
1910380,153.0121236,-27.4988546,153.0121335,-27.4988581,1.0,6.0,1000004,PEDESTRIAN,FOOT,1.27,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121236, -27.4988546], [153.0121335, -27.4988581]]}",latlng_or_poiid_hc_false
1910393,153.0121184,-27.4988442,153.012102,-27.4988382,1.8,6.0,1000004,PEDESTRIAN,FOOT,2.286,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121184, -27.4988442], [153.012102, -27.4988382]]}",latlng_or_poiid_hc_false
1910395,153.0121249,-27.4988303,153.0121468,-27.4988384,2.3,6.0,1000004,PEDESTRIAN,FOOT,2.921,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121249, -27.4988303], [153.0121468, -27.4988384]]}",latlng_or_poiid_hc_false
1910401,153.012029,-27.4987365,153.0120401,-27.4987406,1.2,6.0,1000004,PEDESTRIAN,FOOT,1.524,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012029, -27.4987365], [153.0120401, -27.4987406]]}",latlng_or_poiid_hc_false
1910404,153.0120401,-27.4987406,153.0120576,-27.498747,1.9,6.0,1000004,PEDESTRIAN,FOOT,2.413,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120401, -27.4987406], [153.0120576, -27.498747]]}",latlng_or_poiid_hc_false
1910410,153.0118887,-27.4986844,153.0119028,-27.4986865,1.4,6.0,1000004,PEDESTRIAN,FOOT,1.7779999999999998,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118887, -27.4986844], [153.0119028, -27.4986865]]}",latlng_or_poiid_hc_false
1910413,153.0123776,-27.4988586,153.0124015,-27.4988279,4.1,6.0,1000004,PEDESTRIAN,FOOT,5.207,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123776, -27.4988586], [153.0124015, -27.4988279]]}",latlng_or_poiid_hc_false
1910416,153.0123766,-27.4988599,153.0123846,-27.4988665,1.1,6.0,1000004,PEDESTRIAN,FOOT,1.3970000000000002,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123766, -27.4988599], [153.0123846, -27.4988665]]}",latlng_or_poiid_hc_false
1910435,153.0124015,-27.4988279,153.0123776,-27.4988586,4.1,6.0,1000004,PEDESTRIAN,FOOT,5.207,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0124015, -27.4988279], [153.0123776, -27.4988586]]}",latlng_or_poiid_hc_false
1910437,153.0122697,-27.4988191,153.0122752,-27.4988211,0.6,6.0,1000004,PEDESTRIAN,FOOT,0.762,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122697, -27.4988191], [153.0122752, -27.4988211]]}",latlng_or_poiid_hc_false
1910440,153.0122752,-27.4988211,153.0123161,-27.4988361,4.4,6.0,1000004,PEDESTRIAN,FOOT,5.588000000000001,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122752, -27.4988211], [153.0123161, -27.4988361]]}",latlng_or_poiid_hc_false
1910444,153.0123161,-27.4988361,153.012368,-27.4988551,5.5,6.0,1000004,PEDESTRIAN,FOOT,6.985,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123161, -27.4988361], [153.012368, -27.4988551]]}",latlng_or_poiid_hc_false
1910625,153.0123009,-27.4988688,153.0122545,-27.4988519,5.0,6.0,1000004,PEDESTRIAN,FOOT,6.35,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123009, -27.4988688], [153.0122545, -27.4988519]]}",latlng_or_poiid_hc_false
1910629,153.0123846,-27.4988665,153.0123997,-27.498873,1.7,6.0,1000004,PEDESTRIAN,FOOT,2.159,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123846, -27.4988665], [153.0123997, -27.498873]]}",latlng_or_poiid_hc_false
1910635,153.0121335,-27.4988581,153.0121306,-27.4988642,0.7,6.0,1000004,PEDESTRIAN,FOOT,0.8889999999999999,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121335, -27.4988581], [153.0121306, -27.4988642]]}",latlng_or_poiid_hc_false
2529516,153.012412,-27.4988783,153.0123997,-27.498873,1.3,6.0,1000004,PEDESTRIAN,FOOT,1.651,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012412, -27.4988783], [153.0123997, -27.498873]]}",latlng_or_poiid_hc_false
2530968,153.0121116,-27.4988781,153.0121609,-27.4988962,5.3,6.0,1000004,PEDESTRIAN,FOOT,6.731,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121116, -27.4988781], [153.0121609, -27.4988962]]}",latlng_or_poiid_hc_false
2530971,153.0120576,-27.498747,153.0120553,-27.498752,0.6,6.0,1000004,PEDESTRIAN,FOOT,0.762,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120576, -27.498747], [153.0120553, -27.498752]]}",latlng_or_poiid_hc_false
2530972,153.0119048,-27.4986873,153.0119254,-27.4986922,2.1,6.0,1000004,PEDESTRIAN,FOOT,2.6670000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119048, -27.4986873], [153.0119254, -27.4986922]]}",latlng_or_poiid_hc_false
3724022,153.0123997,-27.498873,153.012412,-27.4988783,1.3,6.0,1000004,PEDESTRIAN,FOOT,1.651,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123997, -27.498873], [153.012412, -27.4988783]]}",latlng_or_poiid_hc_false
5071794,153.0119254,-27.4986922,153.0119537,-27.4987018,3.0,6.0,1000004,PEDESTRIAN,FOOT,3.81,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119254, -27.4986922], [153.0119537, -27.4987018]]}",latlng_or_poiid_hc_false
5071795,153.0119412,-27.4986606,153.0119254,-27.4986922,3.8,6.0,1000004,PEDESTRIAN,FOOT,4.826,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119412, -27.4986606], [153.0119254, -27.4986922]]}",latlng_or_poiid_hc_false
5071796,153.0119537,-27.4987018,153.0119798,-27.4987107,2.8,6.0,1000004,PEDESTRIAN,FOOT,3.5559999999999996,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119537, -27.4987018], [153.0119798, -27.4987107]]}",latlng_or_poiid_hc_false
5071797,153.0119798,-27.4987107,153.0119949,-27.4987188,1.7,6.0,1000004,PEDESTRIAN,FOOT,2.159,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119798, -27.4987107], [153.0119949, -27.4987188]]}",latlng_or_poiid_hc_false
5071798,153.0119923,-27.4986827,153.0119798,-27.4987107,3.3,6.0,1000004,PEDESTRIAN,FOOT,4.191,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119923, -27.4986827], [153.0119798, -27.4987107]]}",latlng_or_poiid_hc_false
5071799,153.0119949,-27.4987188,153.0120306,-27.4987333,3.9,6.0,1000004,PEDESTRIAN,FOOT,4.953,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119949, -27.4987188], [153.0120306, -27.4987333]]}",latlng_or_poiid_hc_false
5071800,153.0121254,-27.4987809,153.0121443,-27.4987889,2.1,6.0,1000004,PEDESTRIAN,FOOT,2.6670000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121254, -27.4987809], [153.0121443, -27.4987889]]}",latlng_or_poiid_hc_false
5071801,153.0121443,-27.4987889,153.0121326,-27.4988138,3.0,6.0,1000004,PEDESTRIAN,FOOT,3.81,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121443, -27.4987889], [153.0121326, -27.4988138]]}",latlng_or_poiid_hc_false
5071802,153.0121995,-27.4988406,153.012215,-27.4988085,3.9,6.0,1000004,PEDESTRIAN,FOOT,4.953,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121995, -27.4988406], [153.012215, -27.4988085]]}",latlng_or_poiid_hc_false
5071803,153.012215,-27.4988085,153.0121995,-27.4988406,3.9,6.0,1000004,PEDESTRIAN,FOOT,4.953,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012215, -27.4988085], [153.0121995, -27.4988406]]}",latlng_or_poiid_hc_false
5071804,153.0121744,-27.498798,153.012215,-27.4988085,4.2,6.0,1000004,PEDESTRIAN,FOOT,5.3340000000000005,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121744, -27.498798], [153.012215, -27.4988085]]}",latlng_or_poiid_hc_false
5071805,153.0122346,-27.4988088,153.0122584,-27.498815,2.4,6.0,1000004,PEDESTRIAN,FOOT,3.048,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122346, -27.4988088], [153.0122584, -27.498815]]}",latlng_or_poiid_hc_false
